13,-1.5155,-1.3259,-2.0593,3.0593
13,-1.5194,-1.2531,-2.0579,3.0579
13,1.3831,-1.1560,-2.0578,3.0578
13,-1.2910,-3.7475,-1.8280,2.8280
14,1.3805,1.4910,-2.0603,3.0603
14,1.3162,-1.2640,-2.0617,3.0617
14,-1.3312,1.6252,-2.0539,3.0539
14,1.2838,1.2546,-2.0611,3.0611
14,1.3693,1.9212,-2.0264,3.0264
14,1.4493,2.4468,-1.9228,2.9228
14,1.1164,-1.5255,-2.0517,3.0517
14,-0.9247,-1.5715,-2.0322,3.0322
14,1.4530,1.3261,-2.0613,3.0613
14,-1.5980,-1.3264,-2.0555,3.0555
14,-3.5245,1.5596,-1.7656,2.7656
14,-1.3582,1.4050,-2.0623,3.0623
14,-1.3510,-1.4033,-2.0623,3.0623
14,-1.3649,1.7448,-2.0452,3.0452
14,1.0405,-1.1246,-2.0458,3.0458
14,-1.4177,-1.3368,-2.0620,3.0620
14,1.3577,-1.3766,-2.0625,3.0625
14,1.3610,1.3337,-2.0626,3.0626
14,-1.3656,1.3793,-2.0625,3.0625
14,-1.3206,-1.3830,-2.0624,3.0624
14,-1.3709,-1.3443,-2.0626,3.0626
14,-1.5155,-1.3259,-2.0593,3.0593
14,-1.5194,-1.2531,-2.0579,3.0579
14,1.3831,-1.1560,-2.0578,3.0578
14,-1.2910,-4.0451,-1.8708,2.8708
15,1.3805,1.4910,-2.0603,3.0603
15,1.3162,-1.2674,-2.0617,3.0617
15,-1.3312,1.6252,-2.0539,3.0539
15,1.2838,1.2546,-2.0611,3.0611
15,1.3693,1.9212,-2.0264,3.0264
15,1.4493,2.4468,-1.9228,2.9228
15,1.1164,-1.5255,-2.0517,3.0517
15,-1.0219,-1.3813,-2.0488,3.0488
15,1.4530,1.3261,-2.0613,3.0613
15,-1.5980,-1.3264,-2.0555,3.0555
15,-1.5390,1.5596,-2.0541,3.0541
15,-1.3582,1.4050,-2.0623,3.0623
15,-1.3510,-1.4033,-2.0623,3.0623
15,-1.3649,1.7448,-2.0452,3.0452
15,1.0405,-1.1246,-2.0458,3.0458
15,-1.4177,-1.3368,-2.0620,3.0620
15,1.3577,-1.3766,-2.0625,3.0625
15,1.3610,1.3337,-2.0626,3.0626
15,-1.3656,1.3793,-2.0625,3.0625
15,-1.3206,-1.3830,-2.0624,3.0624
15,-1.3709,-1.3443,-2.0626,3.0626
15,-1.5155,-1.3259,-2.0593,3.0593
15,-1.4395,-1.2531,-2.0604,3.0604
15,1.3831,-1.1915,-2.0594,3.0594
15,-1.3192,-4.0451,-1.8718,2.8718
16,1.3805,1.4910,-2.0603,3.0603
16,1.3162,-1.2674,-2.0617,3.0617
16,-1.3448,1.6252,-2.0540,3.0540
16,1.2838,1.2546,-2.0611,3.0611
16,1.3693,1.9212,-2.0264,3.0264
16,1.4493,2.4468,-1.9228,2.9228
16,1.1164,1.3543,-2.0559,3.0559
16,-1.0219,-1.3813,-2.0488,3.0488
16,-1.2862,1.3261,-2.0621,3.0621
16,-1.5980,-1.3479,-2.0556,3.0556
16,-1.5390,1.5596,-2.0541,3.0541
16,-1.3582,1.4050,-2.0623,3.0623
16,-1.3510,-1.4033,-2.0623,3.0623
16,-1.3666,1.7448,-2.0452,3.0452
16,1.0405,-1.1246,-2.0458,3.0458
16,-1.4177,-1.3368,-2.0620,3.0620
16,1.3577,-1.3766,-2.0625,3.0625
16,1.3360,1.3337,-2.0626,3.0626
16,-1.3656,1.3793,-2.0625,3.0625
16,-1.3206,-1.3830,-2.0624,3.0624
16,-1.3709,-1.3443,-2.0626,3.0626
16,-1.4947,-1.3259,-2.0601,3.0601
16,-1.4395,-1.2531,-2.0604,3.0604
16,1.3831,-1.2777,-2.0618,3.0618
16,-1.3192,1.0033,-2.0476,3.0476
17,1.3805,1.4910,-2.0603,3.0603
17,1.3162,-1.2674,-2.0617,3.0617
17,-1.3448,1.6252,-2.0540,3.0540
17,1.2838,1.2546,-2.0611,3.0611
17,1.3693,1.9212,-2.0264,3.0264
17,1.3924,2.4468,-1.9229,2.9229
17,1.3086,1.3543,-2.0624,3.0624
17,-1.1026,-1.3813,-2.0549,3.0549
17,-1.2862,1.3261,-2.0621,3.0621
17,-1.5980,-1.3479,-2.0556,3.0556
17,-1.5390,1.5596,-2.0541,3.0541
17,-1.3582,1.4050,-2.0623,3.0623
17,-1.3510,-1.4033,-2.0623,3.0623
17,-1.3666,1.7448,-2.0452,3.0452
17,1.0405,-1.5260,-2.0462,3.0462
17,-1.3673,-1.3368,-2.0626,3.0626
17,1.3577,-1.3766,-2.0625,3.0625
17,1.3360,1.3337,-2.0626,3.0626
17,-1.3656,1.3793,-2.0625,3.0625
17,-1.3206,-1.3773,-2.0624,3.0624
17,-1.3678,-1.3443,-2.0626,3.0626
17,-1.4436,-1.3259,-2.0615,3.0615
17,-1.4395,-1.3201,-2.0615,3.0615
17,1.3831,-1.2777,-2.0618,3.0618
17,-1.3192,1.0033,-2.0476,3.0476
18,1.3805,1.4066,-2.0622,3.0622
18,1.3162,-1.2674,-2.0617,3.0617
18,-1.3448,1.6252,-2.0540,3.0540
18,1.2838,1.2546,-2.0611,3.0611
18,1.3892,1.9212,-2.0264,3.0264
18,1.3924,2.4468,-1.9229,2.9229
18,1.3163,1.3543,-2.0625,3.0625
18,-1.3383,-1.3813,-2.0625,3.0625
18,-1.2862,1.3261,-2.0621,3.0621
18,-1.3493,-1.3479,-2.0626,3.0626
18,-1.5390,1.3478,-2.0585,3.0585
18,-1.3582,1.3691,-2.0626,3.0626
18,-1.3510,-1.3951,-2.0624,3.0624
18,-1.3666,1.7448,-2.0452,3.0452
18,1.0405,-1.4591,-2.0487,3.0487
18,-1.3673,-1.3368,-2.0626,3.0626
18,1.3577,-1.3766,-2.0625,3.0625
18,1.3480,1.3337,-2.0626,3.0626
18,-1.3656,1.3793,-2.0625,3.0625
18,-1.3206,-1.3773,-2.0624,3.0624
18,-1.3678,-1.3443,-2.0626,3.0626
18,-1.4436,-1.3259,-2.0615,3.0615
18,-1.4395,-1.3201,-2.0615,3.0615
18,1.3831,-1.2777,-2.0618,3.0618
18,-1.3192,1.0519,-2.0516,3.0516
19,1.3805,1.4066,-2.0622,3.0622
19,1.3162,-1.2674,-2.0617,3.0617
19,-1.3569,1.6252,-2.0541,3.0541
19,1.3269,1.2546,-2.0615,3.0615
19,1.3892,1.9212,-2.0264,3.0264
19,1.3924,2.4468,-1.9229,2.9229
19,1.3165,1.3543,-2.0625,3.0625
19,-1.3383,-1.3813,-2.0625,3.0625
19,-1.2862,1.3261,-2.0621,3.0621
19,-1.3493,-1.3479,-2.0626,3.0626
19,-1.5390,1.3692,-2.0585,3.0585
19,-1.3582,1.3691,-2.0626,3.0626
19,-1.3510,-1.3951,-2.0624,3.0624
19,-1.3666,1.7071,-2.0483,3.0483
19,1.0405,-1.4591,-2.0487,3.0487
19,-1.3673,-1.3368,-2.0626,3.0626
19,1.3577,-1.3547,-2.0626,3.0626
19,1.3480,1.3337,-2.0626,3.0626
19,-1.3651,1.3793,-2.0625,3.0625
19,-1.3206,-1.3773,-2.0624,3.0624
19,-1.3678,-1.3498,-2.0626,3.0626
19,-1.4436,-1.3259,-2.0615,3.0615
19,-1.4395,-1.3201,-2.0615,3.0615
19,1.3831,-1.2777,-2.0618,3.0618
19,-1.3262,1.2656,-2.0617,3.0617
20,1.3749,1.4066,-2.0622,3.0622
20,-1.3279,-1.2674,-2.0618,3.0618
20,-1.3620,1.2804,-2.0620,3.0620
20,1.3269,1.2546,-2.0615,3.0615
20,1.3892,1.9212,-2.0264,3.0264
20,1.3924,2.4468,-1.9229,2.9229
20,1.3165,1.3543,-2.0625,3.0625
20,-1.3383,-1.3580,-2.0626,3.0626
20,-1.2862,1.3261,-2.0621,3.0621
20,-1.3493,-1.3479,-2.0626,3.0626
20,-1.5390,1.3692,-2.0585,3.0585
20,-1.3582,1.3691,-2.0626,3.0626
20,-1.3510,-1.3951,-2.0624,3.0624
20,-1.3666,1.7071,-2.0483,3.0483
20,1.4177,-1.4591,-2.0608,3.0608
20,-1.3667,-1.3483,-2.0626,3.0626
20,1.3577,-1.3547,-2.0626,3.0626
20,1.3480,1.3418,-2.0626,3.0626
20,-1.3651,1.3793,-2.0625,3.0625
20,-1.3206,-1.3773,-2.0624,3.0624
20,-1.3678,-1.3498,-2.0626,3.0626
20,-1.4436,-1.3259,-2.0615,3.0615
20,-1.4395,-1.3201,-2.0615,3.0615
20,1.3831,-1.3236,-2.0624,3.0624
20,-1.3262,1.2656,-2.0617,3.0617
21,1.3749,1.4066,-2.0622,3.0622
21,-1.3338,-1.2674,-2.0618,3.0618
21,-1.3620,1.2804,-2.0620,3.0620
21,1.3269,1.2546,-2.0615,3.0615
21,1.3892,1.9212,-2.0264,3.0264
21,1.3924,2.4468,-1.9229,2.9229
21,1.3165,1.3543,-2.0625,3.0625
21,-1.3473,-1.3580,-2.0626,3.0626
21,-1.3064,1.3261,-2.0623,3.0623
21,-1.3493,-1.3479,-2.0626,3.0626
21,-1.5390,1.3692,-2.0585,3.0585
21,-1.3582,1.3691,-2.0626,3.0626
21,-1.3510,-1.3951,-2.0624,3.0624
21,-1.3666,1.7071,-2.0483,3.0483
21,1.4177,-1.4075,-2.0617,3.0617
21,-1.3667,-1.3483,-2.0626,3.0626
21,1.3577,-1.3547,-2.0626,3.0626
21,1.3480,1.3418,-2.0626,3.0626
21,-1.3651,1.3793,-2.0625,3.0625
21,1.3242,-1.3773,-2.0624,3.0624
21,-1.3678,-1.3498,-2.0626,3.0626
21,-1.3633,-1.3259,-2.0625,3.0625
21,-1.4395,-1.3201,-2.0615,3.0615
21,1.3831,-1.3236,-2.0624,3.0624
21,-1.3528,1.2656,-2.0618,3.0618
22,1.3749,1.4066,-2.0622,3.0622
22,-1.3338,-1.2854,-2.0621,3.0621
22,-1.3620,1.2804,-2.0620,3.0620
22,1.3269,1.2546,-2.0615,3.0615
22,1.3892,-0.8518,-2.0293,3.0293
22,1.3924,0.7573,-2.0139,3.0139
22,1.3705,1.3543,-2.0626,3.0626
22,-1.3473,-1.3580,-2.0626,3.0626
22,-1.3064,1.3261,-2.0623,3.0623
22,-1.3493,-1.3479,-2.0626,3.0626
22,-1.4188,1.3692,-2.0620,3.0620
22,-1.3559,1.3691,-2.0626,3.0626
22,-1.3510,-1.3951,-2.0624,3.0624
22,-1.3666,1.7071,-2.0483,3.0483
22,1.4177,-1.4075,-2.0617,3.0617
22,-1.3667,-1.3483,-2.0626,3.0626
22,1.3577,-1.3547,-2.0626,3.0626
22,1.3480,1.3418,-2.0626,3.0626
22,-1.3651,1.3793,-2.0625,3.0625
22,1.3242,1.3328,-2.0625,3.0625
22,-1.3678,-1.3498,-2.0626,3.0626
22,-1.3582,-1.3259,-2.0625,3.0625
22,-1.4395,-1.3271,-2.0616,3.0616
22,1.3831,-1.3236,-2.0624,3.0624
22,-1.3528,1.2656,-2.0618,3.0618
23,1.3741,1.3852,-2.0624,3.0624
23,-1.3338,-1.2854,-2.0621,3.0621
23,-1.3382,1.2804,-2.0620,3.0620
23,1.3269,1.2546,-2.0615,3.0615
23,1.3432,-0.8518,-2.0299,3.0299
23,1.3924,-1.1899,-2.0592,3.0592
23,1.3705,1.3543,-2.0626,3.0626
23,-1.3473,-1.3580,-2.0626,3.0626
23,-1.3064,1.3261,-2.0623,3.0623
23,-1.3493,-1.3479,-2.0626,3.0626
23,-1.3675,1.3536,-2.0626,3.0626
23,-1.3559,1.3420,-2.0626,3.0626
23,-1.3510,-1.3951,-2.0624,3.0624
23,-1.3666,1.7071,-2.0483,3.0483
23,1.4177,-1.4075,-2.0617,3.0617
23,-1.3667,-1.3483,-2.0626,3.0626
23,1.3577,-1.3547,-2.0626,3.0626
23,1.3480,1.3418,-2.0626,3.0626
23,-1.3651,1.3793,-2.0625,3.0625
23,1.3242,1.3328,-2.0625,3.0625
23,-1.3678,-1.3498,-2.0626,3.0626
23,-1.3582,-1.3259,-2.0625,3.0625
23,-1.4395,-1.3271,-2.0616,3.0616
23,1.3831,-1.3236,-2.0624,3.0624
23,-1.3528,1.2656,-2.0618,3.0618
24,1.3741,1.3852,-2.0624,3.0624
24,-1.3338,-1.2854,-2.0621,3.0621
24,-1.3482,1.2804,-2.0620,3.0620
24,1.3269,1.2546,-2.0615,3.0615
24,1.3432,-0.8518,-2.0299,3.0299
24,1.3924,-1.1899,-2.0592,3.0592
